INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('242565116', 'Thurston', 'Tumwater', 'WA', '98512', '2019', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '220', '0', '22', 'PUGET SOUND ENERGY INC', '53067010910', '-122.9131017', '47.0135926')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('209137799', 'Clark', 'La Center', 'WA', '98629', '2019', 'CHEVROLET', 'BOLT EV', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '238', '0', '20', 'BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)', '53011040203', '-122.6706246', '45.8662548')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('228441818', 'King', 'North Bend', 'WA', '98045', '2022', 'FORD', 'MUSTANG MACH-E', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '5', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033032800', '-121.7814012', '47.4935316')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('236358678', 'Clark', 'Vancouver', 'WA', '98664', '2023', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '49', 'BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)', '53011041208', '-122.589388', '45.6228731')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('103608375', 'Clark', 'Camas', 'WA', '98607', '2020', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '266', '0', '18', 'BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)', '53011040605', '-122.405565', '45.59009')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('219128808', 'Snohomish', 'Bothell', 'WA', '98012', '2022', 'TESLA', 'MODEL Y', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '44', 'PUGET SOUND ENERGY INC', '53061052008', '-122.1873', '47.820245')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('193636068', 'King', 'Seattle', 'WA', '98119', '2022', 'TESLA', 'MODEL S', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '36', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033007001', '-122.363815', '47.63046')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('194119607', 'King', 'Seattle', 'WA', '98122', '2019', 'VOLVO', 'XC90', 'Plug-in Hybrid Electric Vehicle   ', 'Not eligible due to low battery range', '17', '0', '43', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033007503', '-122.30839', '47.610365')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('213445480', 'King', 'Kirkland', 'WA', '98033', '2022', 'CHEVROLET', 'BOLT EV', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '45', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033022402', '-122.20264', '47.6785')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('180533958', 'Clark', 'Vancouver', 'WA', '98662', '2021', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '17', 'BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)', '53011040709', '-122.5918493', '45.6617058')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('153835202', 'Clark', 'Camas', 'WA', '98607', '2020', 'KIA', 'NIRO', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '239', '0', '18', 'BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)', '53011040604', '-122.405565', '45.59009')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('209002951', 'King', 'Seattle', 'WA', '98112', '2018', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '215', '0', '43', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033006300', '-122.30764', '47.62523')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('183919081', 'Clark', 'Vancouver', 'WA', '98664', '2017', 'CHEVROLET', 'VOLT', 'Plug-in Hybrid Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '53', '0', '49', 'BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)', '53011043100', '-122.589388', '45.6228731')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('179492085', 'Snohomish', 'Lynnwood', 'WA', '98036', '2021', 'TESLA', 'MODEL Y', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '1', 'PUGET SOUND ENERGY INC', '53061051931', '-122.316675', '47.819365')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('127469842', 'King', 'Bellevue', 'WA', '98006', '2020', 'TESLA', 'MODEL Y', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '291', '0', '41', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033024901', '-122.16937', '47.571015')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('171320271', 'King', 'Newcastle', 'WA', '98059', '2021', 'BMW', 'X3', 'Plug-in Hybrid Electric Vehicle   ', 'Not eligible due to low battery range', '17', '0', '41', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033025005', '-122.15734', '47.487175')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('104644417', 'Clark', 'Washougal', 'WA', '98671', '2020', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '322', '0', '18', 'BONNEVILLE POWER ADMINISTRATION||PACIFICORP||PUD NO 1 OF CLARK COUNTY - (WA)', '53011040510', '-122.3538285', '45.5838634')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('328772755', 'King', 'Bellevue', 'WA', '98004', '2019', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '220', '0', '48', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033024001', '-122.201905', '47.61385')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('124603167', 'King', 'Seattle', 'WA', '98112', '2020', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '266', '0', '37', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033007800', '-122.30764', '47.62523')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('238407263', 'King', 'Duvall', 'WA', '98019', '2015', 'TESLA', 'MODEL S', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '208', '0', '45', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033032401', '-121.9810747', '47.7377962')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('226041903', 'Clark', 'Camas', 'WA', '98607', '2023', 'TESLA', 'MODEL Y', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '18', 'BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)', '53011040608', '-122.405565', '45.59009')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('219045886', 'King', 'Shoreline', 'WA', '98133', '2022', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '32', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033020800', '-122.34584', '47.76726')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('224703846', 'King', 'Burien', 'WA', '98166', '2023', 'TESLA', 'MODEL Y', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '34', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033027800', '-122.34102', '47.46593')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('104964030', 'King', 'Issaquah', 'WA', '98027', '2020', 'CHEVROLET', 'BOLT EV', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '259', '0', '5', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033032104', '-122.03644', '47.53374')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('104049340', 'Clark', 'Vancouver', 'WA', '98685', '2011', 'NISSAN', 'LEAF', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '73', '0', '18', 'BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)', '53011040909', '-122.70302', '45.703706')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('208462768', 'King', 'Seattle', 'WA', '98107', '2018', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '215', '0', '43', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033004800', '-122.37815', '47.66866')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('208253020', 'King', 'Bellevue', 'WA', '98006', '2022', 'CHRYSLER', 'PACIFICA', 'Plug-in Hybrid Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '32', '0', '41', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033024901', '-122.16937', '47.571015')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('221234940', 'King', 'Seattle', 'WA', '98144', '2023', 'TESLA', 'MODEL Y', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '37', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033009500', '-122.30823', '47.581975')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('186777916', 'King', 'Seattle', 'WA', '98118', '2022', 'TESLA', 'MODEL Y', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '37', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033011802', '-122.28339', '47.549285')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('128492780', 'Snohomish', 'Everett', 'WA', '98203', '2016', 'NISSAN', 'LEAF', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '84', '0', '38', 'PUGET SOUND ENERGY INC', '53061040900', '-122.213105', '47.95479')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('211967920', 'Clark', 'Vancouver', 'WA', '98685', '2022', 'HYUNDAI', 'IONIQ 5', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '18', 'BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)', '53011040907', '-122.70302', '45.703706')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('476241356', 'King', 'Seattle', 'WA', '98112', '2018', 'TESLA', 'MODEL X', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '238', '0', '43', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033006400', '-122.30764', '47.62523')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('9620047', 'Snohomish', 'Bothell', 'WA', '98012', '2015', 'FORD', 'FUSION', 'Plug-in Hybrid Electric Vehicle   ', 'Not eligible due to low battery range', '19', '0', '21', 'PUGET SOUND ENERGY INC', '53061041704', '-122.1873', '47.820245')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('229761206', 'Clallam', 'Port Angeles', 'WA', '98362', '2023', 'VOLKSWAGEN', 'ID.4', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '24', 'BONNEVILLE POWER ADMINISTRATION||CITY OF PORT ANGELES - (WA)', '53009000900', '-123.425565', '48.109795')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('223610677', 'Clark', 'Vancouver', 'WA', '98664', '2022', 'RIVIAN', 'R1T', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '49', 'BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)', '53011043000', '-122.589388', '45.6228731')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('3555968', 'Thurston', 'Lacey', 'WA', '98503', '2019', 'NISSAN', 'LEAF', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '150', '0', '22', 'PUGET SOUND ENERGY INC', '53067011410', '-122.8285', '47.03646')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('148909841', 'King', 'Seattle', 'WA', '98109', '2017', 'TESLA', 'MODEL X', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '200', '0', '36', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033006703', '-122.34848', '47.632405')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('141040973', 'King', 'Sammamish', 'WA', '98075', '2021', 'TESLA', 'MODEL Y', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '41', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033032207', '-122.03309', '47.58153')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('235197175', 'King', 'Tukwila', 'WA', '98188', '2023', 'JEEP', 'WRANGLER', 'Plug-in Hybrid Electric Vehicle   ', 'Not eligible due to low battery range', '21', '0', '11', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033028200', '-122.29179', '47.43473')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('235066562', 'King', 'Bellevue', 'WA', '98006', '2023', 'TESLA', 'MODEL Y', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '41', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033025001', '-122.16937', '47.571015')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('177549550', 'Clark', 'Vancouver', 'WA', '98661', '2022', 'HYUNDAI', 'KONA ELECTRIC', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '49', 'BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)', '53011041600', '-122.641835', '45.638545')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('200504657', 'Thurston', 'Yelm', 'WA', '98597', '2018', 'TESLA', 'MODEL S', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '249', '0', '2', 'PUGET SOUND ENERGY INC', '53067012422', '-122.61023', '46.94126')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('180332582', 'Lewis', 'Centralia', 'WA', '98531', '2021', 'CHRYSLER', 'PACIFICA', 'Plug-in Hybrid Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '32', '0', '20', 'BONNEVILLE POWER ADMINISTRATION||CITY OF CENTRALIA - (WA)|CITY OF TACOMA - (WA)', '53041970700', '-122.9608702', '46.717564')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('178216979', 'Snohomish', 'Lynnwood', 'WA', '98036', '2013', 'TESLA', 'MODEL S', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '208', '69900', '32', 'PUGET SOUND ENERGY INC', '53061051402', '-122.316675', '47.819365')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('254498436', 'King', 'Redmond', 'WA', '98052', '2014', 'BMW', 'I3', 'Plug-in Hybrid Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '72', '0', '48', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033032313', '-122.12302', '47.67668')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('193565928', 'Pierce', 'University Place', 'WA', '98467', '2022', 'HYUNDAI', 'IONIQ 5', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '28', 'BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY', '53053072312', '-122.5404512', '47.2074166')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('186469517', 'King', 'Kirkland', 'WA', '98034', '2022', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '1', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033022201', '-122.209285', '47.71124')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('156740643', 'Snohomish', 'Snohomish', 'WA', '98296', '2021', 'JEEP', 'WRANGLER', 'Plug-in Hybrid Electric Vehicle   ', 'Not eligible due to low battery range', '25', '0', '44', 'PUGET SOUND ENERGY INC', '53061052122', '-122.15134', '47.8851158')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('240397426', 'King', 'Tukwila', 'WA', '98188', '2023', 'JEEP', 'WRANGLER', 'Plug-in Hybrid Electric Vehicle   ', 'Not eligible due to low battery range', '21', '0', '11', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033028200', '-122.29179', '47.43473')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('139264184', 'King', 'Seattle', 'WA', '98105', '2018', 'NISSAN', 'LEAF', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '151', '0', '46', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033004102', '-122.319115', '47.66132')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('208030672', 'King', 'Bellevue', 'WA', '98006', '2022', 'FORD', 'MUSTANG MACH-E', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '41', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033024902', '-122.16937', '47.571015')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('197680514', 'King', 'Seatac', 'WA', '98148', '2022', 'TESLA', 'MODEL 3', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '33', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033028500', '-122.32806', '47.46155')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('106415235', 'Pierce', 'Buckley', 'WA', '98321', '2018', 'BMW', '530E', 'Plug-in Hybrid Electric Vehicle   ', 'Not eligible due to low battery range', '14', '54950', '31', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53053070311', '-122.029685', '47.161465')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('215081856', 'King', 'Seattle', 'WA', '98103', '2022', 'BMW', '330E', 'Plug-in Hybrid Electric Vehicle   ', 'Not eligible due to low battery range', '22', '0', '46', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033002700', '-122.34301', '47.659185')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('199186823', 'Thurston', 'Olympia', 'WA', '98502', '2022', 'TESLA', 'MODEL Y', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '35', 'PUGET SOUND ENERGY INC', '53067011902', '-122.92145', '47.045935')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('181646636', 'Kitsap', 'Port Orchard', 'WA', '98366', '2017', 'TOYOTA', 'PRIUS PRIME', 'Plug-in Hybrid Electric Vehicle   ', 'Not eligible due to low battery range', '25', '0', '26', 'PUGET SOUND ENERGY INC', '53035092200', '-122.639265', '47.5373')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('224611691', 'King', 'Sammamish', 'WA', '98075', '2022', 'AUDI', 'Q4', 'Battery Electric Vehicle   ', 'Eligibility unknown as battery range has not been researched', '0', '0', '41', 'PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)', '53033032213', '-122.03309', '47.58153')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('202007515', 'King', 'Seattle', 'WA', '98116', '2022', 'BMW', 'X5', 'Plug-in Hybrid Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '30', '0', '34', 'CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)', '53033009702', '-122.38816', '47.56567')
INSERT INTO carInfo (dol, county, city, state, postal_code, model_year, make, model, ev_type, cafv, electric_range, base_msrp, district_num, electric_util_desc, census_2020_tract, longitude, latitude) VALUES ('201959817', 'Kitsap', 'Bremerton', 'WA', '98312', '2018', 'TESLA', 'MODEL S', 'Battery Electric Vehicle   ', 'Clean Alternative Fuel Vehicle Eligible', '249', '0', '35', 'PUGET SOUND ENERGY INC', '53035091400', '-122.65223', '47.57192')
